time,euler_theta,euler_w,leapfrog_theta,leapfrog_w
2.835,-0.0314397,0.187541i0,0
2.84,-0.030502,0.196641i0,0
2.845,-0.0295188,0.205397i0,0
2.85,-0.0284918,0.213794i0,0
2.855,-0.0274229,0.221822i0,0
2.86,-0.0263138,0.229468i0,0
2.865,-0.0251664,0.236722i0,0
2.87,-0.0239828,0.243574i0,0
2.875,-0.0227649,0.250013i0,0
2.88,-0.0215149,0.256031i0,0
2.885,-0.0202347,0.26162i0,0
2.89,-0.0189266,0.266773i0,0
2.895,-0.0175927,0.271482i0,0
2.9,-0.0162353,0.275741i0,0
2.905,-0.0148566,0.279546i0,0
2.91,-0.0134589,0.282892i0,0
2.915,-0.0120444,0.285774i0,0
2.92,-0.0106156,0.288191i0,0
2.925,-0.00917462,0.290139i0,0
2.93,-0.00772393,0.291618i0,0
2.935,-0.00626584,0.292626i0,0
2.94,-0.00480271,0.293163i0,0
2.945,-0.0033369,0.293231i0,0
2.95,-0.00187074,0.29283i0,0
2.955,-0.000406594,0.291963i0,0
2.96,0.00105322,0.290633i0,0
2.965,0.00250639,0.288844i0,0
2.97,0.0039506,0.286599i0,0
2.975,0.0053836,0.283905i0,0
2.98,0.00680312,0.280766i0,0
2.985,0.00820696,0.277191i0,0
2.99,0.00959291,0.273184i0,0
2.995,0.0109588,0.268756i0,0
3,0.0123026,0.263913i0,0
3.005,0.0136222,0.258665i0,0
3.01,0.0149155,0.253023i0,0
3.015,0.0161806,0.246996i0,0
3.02,0.0174156,0.240595i0,0
3.025,0.0186186,0.233831i0,0
3.03,0.0197877,0.226718i0,0
3.035,0.0209213,0.219266i0,0
3.04,0.0220176,0.21149i0,0
3.045,0.0230751,0.203403i0,0
3.05,0.0240921,0.195019i0,0
3.055,0.0250672,0.186352i0,0
3.06,0.025999,0.177417i0,0
3.065,0.026886,0.168229i0,0
3.07,0.0277272,0.158804i0,0
3.075,0.0285212,0.149157i0,0
3.08,0.029267,0.139305i0,0
3.085,0.0299635,0.129264i0,0
3.09,0.0306098,0.119051i0,0
3.095,0.0312051,0.108683i0,0
3.1,0.0317485,0.0981766i0,0
3.105,0.0322394,0.0875492i0,0
3.11,0.0326771,0.0768182i0,0
3.115,0.0330612,0.0660011i0,0
3.12,0.0333912,0.0551155i0,0
3.125,0.0336668,0.0441789i0,0
3.13,0.0338877,0.033209i0,0
3.135,0.0340537,0.0222235i0,0
3.14,0.0341649,0.0112398i0,0
3.145,0.0342211,0.00027564i0,0
3.15,0.0342224,-0.0106517i0,0
3.155,0.0341692,-0.0215248i0,0
3.16,0.0340616,-0.0323266i0,0
3.165,0.0338999,-0.04304i0,0
3.17,0.0336847,-0.0536482i0,0
3.175,0.0334165,-0.0641346i0,0
3.18,0.0330958,-0.074483i0,0
3.185,0.0327234,-0.0846773i0,0
3.19,0.0323,-0.0947017i0,0
3.195,0.0318265,-0.104541i0,0
3.2,0.0313038,-0.114179i0,0
3.205,0.0307329,-0.123603i0,0
3.21,0.0301149,-0.132797i0,0
3.215,0.0294509,-0.141748i0,0
3.22,0.0287422,-0.150443i0,0
3.225,0.0279899,-0.158867i0,0
3.23,0.0271956,-0.167009i0,0
3.235,0.0263606,-0.174857i0,0
3.24,0.0254863,-0.182399i0,0
3.245,0.0245743,-0.189624i0,0
3.25,0.0236262,-0.196522i0,0
3.255,0.0226436,-0.203083i0,0
3.26,0.0216281,-0.209297i0,0
3.265,0.0205817,-0.215156i0,0
3.27,0.0195059,-0.220651i0,0
3.275,0.0184026,-0.225776i0,0
3.28,0.0172737,-0.230522i0,0
3.285,0.0161211,-0.234885i0,0
3.29,0.0149467,-0.238857i0,0
3.295,0.0137524,-0.242435i0,0
3.3,0.0125403,-0.245614i0,0
3.305,0.0113122,-0.248389i0,0
3.31,0.0100702,-0.250759i0,0
3.315,0.00881644,-0.252721i0,0
3.32,0.00755284,-0.254272i0,0
3.325,0.00628148,-0.255412i0,0
3.33,0.00500442,-0.25614i0,0
3.335,0.00372371,-0.256458i0,0
3.34,0.00244143,-0.256364i0,0
3.345,0.00115961,-0.255862i0,0
3.35,-0.000119703,-0.254953i0,0
3.355,-0.00139447,-0.25364i0,0
3.36,-0.00266267,-0.251926i0,0
3.365,-0.0039223,-0.249817i0,0
3.37,-0.00517138,-0.247315i0,0
3.375,-0.00640796,-0.244428i0,0
3.38,-0.00763009,-0.241159i0,0
3.385,-0.00883589,-0.237518i0,0
3.39,-0.0100235,-0.233509i0,0
3.395,-0.011191,-0.229141i0,0
3.4,-0.0123367,-0.224422i0,0
3.405,-0.0134588,-0.219361i0,0
3.41,-0.0145556,-0.213968i0,0
3.415,-0.0156255,-0.20825i0,0
3.42,-0.0166667,-0.20222i0,0
3.425,-0.0176778,-0.195888i0,0
3.43,-0.0186573,-0.189264i0,0
3.435,-0.0196036,-0.182361i0,0
3.44,-0.0205154,-0.175191i0,0
